,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
10,-112.87494998978943,-99.00837036337906,-105.56199041877409,-113.70489345239214,-117.31416479728139,-117.90870779221366,-118.92937038477102,-119.69873529080536,-122.81582404202112,-123.53250529497261,-124.72464894063314,-124.70187080577595,-122.89195759610026,-124.00159529928578,-125.39098486363685,-123.67440662509193,-126.1798278609721,-129.81037831231419,-129.41719809920784,-129.78536886115234,-131.9174806254751,-131.1450413089857,-129.6503814737014,-131.6785836580579,-131.8356985206162,-133.4629853886403,-133.36478730298944,-132.02748776239355,-131.52685607400878,-131.29504171675384,-132.8140447186931,-131.27310794999917,-132.8311164045993,-132.68608902937717,-133.13734814385884,-133.71062852729818,-134.45221438907805,-136.41983990760946,-134.23041621893017,-134.32064778078063,-134.40612246971153,-135.2821390963017,-135.8378012754016,-137.86488406960774,-137.8018071759752,-137.0867130550574,-137.8864316708967,-137.98969647904096,-138.83455373569075,-137.5139928183594,-137.82109531995854,-140.66615718339273,-139.1490281658744,-140.1631229155439,-139.30480113780328,-139.05405147923386,-138.37847127612991,-138.66060889688245,-140.4653151079869,-141.14358543097558,-140.7564047841836,-143.81587857011067,-142.71625817877108,-142.79343105716796,-147.50712352101968,2,3,1.0,0.0,0.0,0.0,0.0,0.0
11,-111.55165085574049,-99.02428933909795,-103.37312405150945,-112.76183813117215,-117.80800922844286,-118.1316081224867,-119.73268213035097,-122.11358593729682,-123.20393439155461,-122.77976344622462,-123.60942813529212,-124.7378336098648,-124.98518437138486,-124.19876411575707,-123.05620943628819,-122.19210728476581,-126.93721195604994,-127.24026068637798,-127.54406857637565,-129.77573025165887,-131.22213054786562,-131.54733631040972,-133.50793165687537,-132.3162989681774,-133.09778165908494,-131.58380031883257,-131.1853313186452,-131.15967711085463,-132.643350826033,-133.5565758700954,-133.91870504346298,-133.43594051972525,-133.70742090613152,-134.68653885180282,-133.27086178137066,-134.25920461705402,-134.4145598392223,-135.22201496470882,-134.85939324624798,-134.30878573140683,-135.5606541067628,-137.67504856385943,-137.03500134952344,-136.3384655003605,-136.62811112753175,-137.97947829405192,-137.74155708176508,-137.87524784013902,-138.31263330286976,-138.24147762445764,-138.93440616402873,-143.78697158147887,-141.71103060270977,-141.0267939355963,-140.74205308530674,-142.32905284578413,-142.35438505478257,-141.47623625854987,-141.96982054990917,-142.36848780530062,-142.29455916430678,-142.52234706478256,-143.05723915636753,-142.55330776821341,-144.5341168097062,2,3,1.0,0.0,0.0,0.0,0.0,0.0
12,-118.145434215728,-106.83254021031314,-111.223857906304,-115.91887567152125,-115.67624978268015,-116.93073339220334,-118.41930211515155,-120.99618639201056,-121.4312854830566,-121.50354249136085,-122.97596537517853,-122.60685324849925,-124.78269951465548,-125.9724713007027,-125.5485540369942,-122.45715471719538,-125.86693609353348,-127.46512457674848,-129.04704654608372,-130.726378008763,-131.16667330477634,-130.53443412261822,-129.80578319972292,-131.34169254305232,-131.15055581173772,-130.76846973638388,-129.79278746738584,-130.47099764160876,-131.0516283503226,-130.7529067173757,-131.91150592015308,-133.35653500192723,-134.0029603401584,-133.72168648596806,-132.94239845431113,-133.95903286653322,-134.71263674831147,-133.91496688097553,-134.29321245558108,-135.22194090724082,-137.13359936024,-135.67606780451786,-134.58772248360958,-135.1430435751473,-135.80124279353822,-136.15302822234804,-136.52606848319343,-140.15453710007208,-137.9364091254426,-137.95856874027518,-138.69585508956362,-141.45643221736006,-139.66578830666816,-140.50347267330403,-140.28895016815,-138.99748522915877,-138.8111157759475,-138.8601255675523,-139.01301628853184,-140.1267572830747,-141.29844593131918,-139.5596181592963,-142.0245523150685,-141.33418792054587,-142.99249722786448,2,3,1.0,0.0,0.0,0.0,0.0,0.0
13,-108.4037845465972,-104.76831040211833,-110.71525729626077,-115.95472065608126,-116.38565966628556,-118.80580784485174,-119.8466959058574,-121.99976625746542,-124.59427338260241,-124.40076788992124,-125.20139950768998,-123.47200451347526,-125.01585184442274,-126.46051244892388,-125.23583706050448,-123.5838571607351,-126.04460555780484,-129.3237115172322,-130.31538043933134,-131.174438512282,-131.7824018659217,-131.0935346043911,-132.25136889500678,-130.88606835353954,-132.70791857154998,-133.00519312028487,-132.44417526308717,-132.24052761243735,-132.1166528012278,-131.2272220739717,-133.29565662935235,-132.58995997076207,-131.89271508534634,-134.08987697843855,-134.5040548721442,-134.60473247324603,-135.22378950648945,-134.20711969587697,-135.18833523470144,-135.2174284605612,-136.02935022501543,-136.1544452992863,-136.4479400442426,-136.31804913101286,-137.66726850929268,-138.8084673236343,-138.4276272310907,-138.46093212005707,-137.69020208092513,-137.97135647242504,-137.81891674493818,-142.3041286067644,-139.79273728928888,-139.03597593078752,-140.04324865530532,-140.8542342122643,-142.2329726982067,-142.94585218191762,-142.26699274912346,-142.22666975611276,-142.61654761219313,-141.16814138741972,-142.6386127204746,-142.60410224808078,-144.79965284581058,2,3,1.0,0.0,0.0,0.0,0.0,0.0
14,-114.97841514533997,-106.34205213049725,-109.92522331262458,-113.87852176857997,-116.9116582658512,-116.69716760538428,-119.61023839551419,-121.9694490462847,-121.8770914940749,-122.89247762989248,-123.61123309572437,-125.50558753882441,-125.85057382188214,-128.41462005641336,-125.46183359743819,-124.6353999976919,-128.7389680746531,-128.1638043682094,-129.15276400958294,-128.62725048783392,-128.83160483820996,-131.3514483936885,-131.6278130433421,-132.25951580184582,-132.25579913808855,-133.4839946341914,-134.10197969806597,-132.15756939671184,-131.7157108141737,-132.32523531330733,-131.85517891487638,-133.5856969067087,-133.66756415975433,-133.6958808711399,-132.7375983937328,-133.7596463351063,-133.40248635184844,-136.06617510032936,-136.85846630853982,-135.73409277992914,-136.1423712409341,-136.96128056246098,-135.8751786451193,-136.39520182805543,-137.4316896637001,-138.05098025005665,-137.96066392229974,-137.3030485544309,-137.58776352964094,-138.93098966927062,-138.87500776795616,-138.64129339252287,-139.88833187556725,-138.8296942718537,-139.26548794531806,-140.71466153836388,-141.53628858849405,-140.14315851828425,-140.09789076347732,-142.4590629009698,-142.29839593935606,-142.29724564070315,-142.1181919881081,-141.95501240808076,-144.52941908729912,2,3,1.0,0.0,0.0,0.0,0.0,0.0
15,-106.42948046482556,-99.5619507830703,-102.33487944854183,-110.44377580351917,-115.86013968068336,-116.86209955946019,-119.87893724204241,-121.38225979132599,-122.37725182495056,-123.04972200094603,-122.88225316034426,-124.18649407551122,-125.20019565126535,-125.80499776058892,-124.50138458504452,-123.8237706917698,-125.57114697967783,-128.73713588731454,-131.60462243818185,-130.9768555498627,-132.1610761252636,-131.32067142272032,-130.50054878693504,-130.06063461795668,-130.27268425290475,-131.78962490593722,-134.35323237378552,-134.2889902423459,-134.33141885673024,-134.2703006174329,-134.607612031331,-133.58794912667736,-133.32418329636542,-135.08278692398483,-134.94779713193847,-133.40713795834898,-134.15205883639234,-136.07060214381048,-137.39474201460172,-135.35711073188463,-135.56047428720024,-137.71527182837013,-137.9963801196651,-137.04906825728537,-137.0975264115887,-138.09238818212802,-137.59085436848045,-138.19279323176409,-138.708412506661,-137.5997165287059,-136.88379484429882,-139.18405974812606,-139.3587578037958,-139.33706479840953,-140.49634304506904,-141.39467170515775,-141.07535098651482,-141.2615027737828,-142.1374201835833,-142.67790431754352,-140.9397196662622,-143.67916235540744,-143.17189129580294,-143.50685824357333,-147.58119910274263,2,4,1.0,0.0,0.0,0.0,0.0,0.0
16,-117.07766553427663,-111.65542652302328,-113.9393778729857,-115.77958658119516,-117.02477470653503,-116.27375506449727,-119.71492614622798,-120.10239674260406,-122.92591607278838,-123.79995989026733,-124.42967688757872,-124.96879789956866,-125.14070341758512,-125.83202282820487,-123.19017286728398,-122.01536568950183,-126.99974635029648,-129.95340797010772,-128.48361769498038,-129.39066173046606,-131.7173323747045,-131.38769083633719,-133.21244680927413,-133.55749425025635,-132.20349476617423,-133.23528108604438,-134.37994395159106,-132.2339581721202,-133.24299377368558,-133.53569659177407,-133.13367755100822,-132.96013503693274,-133.48431201466906,-135.71903352785296,-135.27756743396932,-135.0862629896291,-136.2144025692213,-136.09685808128265,-135.97543827768314,-137.25131678676397,-137.41166809729347,-136.54527907620655,-137.05392124205738,-136.21506217223657,-136.78253477630494,-136.2405751983318,-137.12178798560674,-138.23450873269528,-139.26971502343716,-139.37739459800585,-138.2776859401842,-142.61847169268145,-141.7497060380515,-141.05221199303617,-140.05613154140406,-142.53196992475682,-143.6801737616683,-141.8688927448772,-141.13899663167922,-140.8666608782005,-141.12302896849198,-141.7250030158823,-142.96360624049555,-142.1864378606429,-144.85864108289547,2,4,1.0,0.0,0.0,0.0,0.0,0.0
17,-109.43464399579655,-101.84346357907692,-107.21347390299938,-111.63414655759664,-114.94146486458108,-114.3829857332704,-116.95778134568754,-119.64541011668635,-123.08069423964565,-122.91816851258014,-123.22105136208562,-124.53048658154174,-126.3395340084108,-126.00247616955741,-122.28754646506799,-123.00980279359916,-128.223221322686,-128.8928317905287,-129.95732415702048,-129.5521868364783,-130.3891892149781,-131.0248732142864,-131.02068913523289,-130.54723581174937,-130.8775995513209,-131.52741131013042,-131.93171026487047,-130.7890748159925,-131.49109794309086,-132.73853095992246,-132.79884669503232,-131.76940390356432,-132.61836867284333,-133.6713778173835,-133.7854802292387,-133.87119557129319,-133.7032030291406,-133.40125656869213,-134.8173218236723,-137.28304165527018,-135.9024466709004,-135.69644377238265,-138.5629910777157,-136.80859796819365,-136.34468763302945,-137.6122334128195,-137.1931859130348,-137.3663292475787,-138.53772562449612,-138.92651134304504,-140.45041378208012,-140.9018629035484,-141.4013522623701,-141.14028134939946,-140.41498030308534,-142.51329098482486,-139.9434761363109,-141.49660460609218,-141.22480307419576,-141.84068548806385,-143.87930172008313,-141.89762548119435,-140.99161694366947,-142.63541897797558,-145.3841155637103,2,4,1.0,0.0,0.0,0.0,0.0,0.0
18,-108.31793870741348,-101.14758503716317,-104.69055576086235,-110.9715120603869,-115.7661929574372,-117.24732561939032,-120.34606577713473,-122.24633466717566,-123.44894017908354,-122.70617521287095,-123.80401763811054,-125.10409235783206,-127.92878131195988,-126.32965884841985,-126.00340444090158,-124.1140996931128,-127.83602885474602,-128.95766583779024,-130.60988650192255,-128.9894892162123,-129.75218294724363,-131.47158386097806,-130.81251964209721,-132.03124277472014,-131.35536295314716,-132.21278488899083,-132.58478309475282,-131.88549610071,-132.48161221721477,-132.9369658244274,-134.72058581246384,-134.65191384099282,-133.10199114981435,-132.91467625213932,-135.05654610179627,-135.06497942347235,-135.55281070612006,-136.80857761194824,-136.13922641890858,-136.10898331861907,-136.3254593438423,-137.89441232841415,-137.3692615254608,-137.9749862125225,-136.80809020788067,-137.90512091168648,-138.54189237833947,-138.32519779600747,-139.53948437068274,-140.84950038816964,-141.58936294561823,-144.60152228138492,-141.8730272525835,-139.85172444974287,-140.62716389043058,-141.70916516580573,-141.41786777172828,-141.18065174112206,-141.64675202165253,-141.48930477805862,-142.18247455469225,-142.89591421917106,-143.44633961894604,-141.53599170987115,-144.9854574789541,2,4,1.0,0.0,0.0,0.0,0.0,0.0
19,-116.74471461841428,-109.528432297152,-113.68651501941673,-117.63504185431854,-119.95612778577478,-117.33800690198157,-119.20769710342093,-121.35137626587226,-123.38644485973441,-122.6125980749115,-122.9142545988884,-123.63074045707745,-125.2573771608872,-126.54755805146699,-126.24070365935495,-125.9193730334149,-127.78753105230709,-129.19431209968002,-130.6047996384357,-130.3759767362026,-131.1064670689166,-131.14426844601286,-130.56747930150428,-131.0595900308962,-130.95556932174424,-132.55638803758836,-133.45425028674285,-133.44315621959066,-132.4212920043846,-132.54227436635557,-132.65734413975002,-133.07460005282195,-134.6132818284337,-135.02040397143492,-133.7475759391828,-133.86193459167566,-134.64926095954527,-135.79494172887757,-138.22642081898348,-138.04161676819484,-136.29253304663314,-136.4668216376406,-136.3621999576677,-137.735824119249,-137.3965440180108,-140.70278909714506,-139.25951650133973,-139.50154947583687,-138.52528517830746,-138.16543021803963,-137.9153185473677,-140.7540817926252,-141.37507572616244,-141.17176100774464,-140.18665155609685,-139.82211320670228,-140.02982473379626,-142.71300860448386,-141.07430622469016,-141.945446010694,-141.19345136178313,-143.05797198935983,-143.187130596484,-141.32904152672714,-143.80671569665628,2,4,1.0,0.0,0.0,0.0,0.0,0.0
20,-108.07957928231217,-104.11135293799502,-111.41131214355318,-114.25269477791906,-118.39881097857776,-117.30137882214808,-118.60462927636362,-121.0150539088171,-122.39055355052601,-122.29729083741705,-124.49511519237717,-124.49529933164604,-126.57190801099492,-126.8986730430407,-125.08781294113412,-123.69351309960626,-127.46695713990414,-128.84190170588954,-131.24642978959707,-130.8955033818227,-131.89373738095043,-131.21425889935233,-130.2366269449105,-131.66270214795205,-129.11534626106254,-127.71607381521457,-127.87127114488457,-129.104636810836,-131.06643545649598,-133.5516905743297,-133.50349334715307,-132.89563835371698,-133.44359471926376,-132.7642744444603,-133.0090342549566,-134.5239748429186,-135.7297619062285,-134.66423379002205,-136.35958656871875,-134.6067180915133,-135.1476186096418,-136.28499352381007,-137.84694794466856,-135.8493463497473,-135.74295757259085,-138.44917224887277,-139.36950551861364,-138.50714591594416,-136.22117904056938,-138.57357823797452,-138.3316768453488,-140.85035752559594,-140.0971209607182,-140.79677819326483,-140.62408268766086,-140.6417130769513,-140.65718010024193,-141.16060245654756,-140.87392508460212,-141.20080962328333,-141.01629166382313,-143.4981505074655,-141.1518748446613,-142.0780217845405,-141.33851655906298,2,2,1.0,0.0,0.0,0.0,0.0,0.0
21,-110.5549112006402,-102.32317250271817,-109.37512059134333,-114.78059151393978,-116.97715136736569,-116.70988010229658,-119.30325818214284,-122.9918872617962,-123.66796988277308,-125.31586706439724,-124.19932316047604,-124.98901280551283,-125.73427637384896,-126.7335319268892,-124.48308673120044,-122.7958564207769,-126.37784302015544,-128.8369288219054,-130.003849466876,-130.92784330305338,-131.61465682901033,-131.00323730510465,-131.62350038634253,-132.02423366744807,-132.5294984369781,-134.73386959878215,-132.70869549008813,-132.49635200359276,-134.52292603414102,-134.08460250878304,-134.49828937975784,-134.47599162452997,-132.95289214865613,-133.91101168889094,-134.78622477704752,-135.46758962799893,-135.3575233867696,-136.7433587711975,-136.2845194437702,-137.29540736428575,-137.41639041500295,-135.73388288326322,-136.03618084088205,-137.8607763062773,-136.1683406370571,-138.18904642837333,-138.30806193556265,-137.77356657599685,-137.0772884645179,-139.59588420868076,-138.9410437672239,-140.80261669357355,-139.7722323919536,-140.9333170931909,-141.3258331879528,-140.83393301094245,-141.07854555413954,-142.3196896997193,-139.64335196735658,-140.5639831179015,-142.12153077960767,-143.1869126782348,-141.3499830769631,-141.36588105556743,-146.9413305364427,2,2,1.0,0.0,0.0,0.0,0.0,0.0
22,-119.03202990320992,-110.49618048351499,-113.4787748035631,-116.91343094386453,-116.53104087798471,-116.98935267957354,-122.49523410656396,-122.90424364409586,-123.78717583769671,-123.89546666988201,-123.54026952777767,-125.99071776762986,-126.71261568949227,-123.39500928189537,-121.84170419873874,-122.49061449445124,-125.82177704518115,-128.95410296826265,-130.2236232325195,-130.5779142495903,-130.86055689945957,-129.47246711598342,-130.69381579122575,-131.60508174418993,-131.7380239986694,-134.068362843943,-133.17312127510752,-132.0033539924575,-133.06567450478073,-132.96300794360496,-133.27320243419345,-132.2338158918885,-133.96727994213438,-135.6579550584491,-134.9511981357196,-134.79704857569476,-134.4629110292343,-135.75827782559907,-136.97378653126654,-137.79533853225664,-134.85599066842457,-135.01875132544112,-137.5928945491447,-137.13634103082452,-137.4363440471801,-137.55099654618965,-137.2722378407486,-138.09043390824047,-138.92742721469767,-138.30481889384617,-140.6197419156398,-141.21782914749846,-140.77172759102663,-141.38326290746073,-141.9227632352736,-140.8459888612973,-139.54094016936074,-140.3034856964775,-141.60708771878046,-141.51955492795855,-139.86802950781933,-142.53704520146897,-142.40307081902031,-144.72303788596608,-147.93590501665562,2,2,1.0,0.0,0.0,0.0,0.0,0.0
23,-104.03002496690013,-97.87250994397569,-101.96015433309002,-114.9583487436267,-117.73558738307058,-118.10909843287533,-120.6170698515642,-122.49366926755226,-124.95154373747553,-124.05425730506501,-123.9421499056927,-124.03620935643765,-125.86157287397938,-127.62428049497869,-125.09187993915776,-124.34279428122915,-127.88141391616655,-129.68680159914993,-131.0653084718036,-131.40602749776025,-131.50887617037392,-131.68528576450646,-130.50932681226365,-132.00386767358054,-133.10936941488492,-134.40189850767408,-134.19878574098507,-131.02835560791655,-131.88850038775544,-133.31379570658714,-133.4679683503596,-133.6614209692697,-134.64719697162076,-134.59712104785777,-135.3080138169115,-134.84619819877895,-135.4208793349914,-135.23549313587182,-135.13895828797786,-136.19390669959355,-136.9208729710759,-137.84839127518183,-137.4950446134034,-137.41380966229426,-136.767612198614,-136.8791257293636,-139.40680489491382,-138.77618770699985,-139.37586344863558,-139.9528226679426,-140.51517796133845,-141.20990123430659,-141.93322158406494,-142.1855350156054,-140.48622539406122,-140.87752539787692,-141.16148344729717,-141.2908325877787,-142.35758947554476,-143.78792613046596,-142.31299681331637,-142.1783147396128,-142.9446123236086,-141.176818426514,-144.10209797129102,2,2,1.0,0.0,0.0,0.0,0.0,0.0
24,-118.47190628748353,-99.35425876888314,-103.12010215929843,-109.89965044886017,-116.51929445131245,-118.06091268963071,-119.32015431485877,-121.85534923226955,-122.61247640287431,-124.88525407470124,-124.86890812249868,-124.58037432870731,-127.32352092800875,-126.12765963191518,-124.57357485193137,-124.89496912634357,-128.69554039838965,-129.19891236865115,-129.9849125474341,-131.59185015208416,-131.94185230633377,-133.3335803411177,-132.17042925299893,-131.58828820531016,-132.39686543352244,-133.40624982060456,-135.14394672835166,-134.18743505278061,-133.38599678005173,-134.5145483075418,-133.77544493785368,-133.7189125190107,-134.18923823239945,-133.0627642648224,-134.21735757026153,-134.77094849443804,-135.88612067040785,-134.84110508444445,-136.34067417342666,-135.90004951390097,-136.15012901533888,-134.80789489228636,-136.62505634248336,-136.60617166830176,-138.02362424042965,-137.50907756494192,-138.08728999737522,-138.5504206548163,-137.92158277400884,-139.56654830925768,-139.76521544329418,-143.38632386809587,-143.3811914504194,-141.72186904701488,-141.29799204667395,-143.44966213470167,-142.3822118879337,-141.48129827035976,-141.31007035863203,-140.80168024687907,-143.15705319600517,-142.65828671506682,-142.28647247056261,-141.17770996372633,-144.74606963817143,2,2,1.0,0.0,0.0,0.0,0.0,0.0
25,-109.75375715396547,-102.68808487462123,-109.51681193217189,-112.59837519832445,-115.32391264724399,-117.66510863685599,-119.54810093589408,-121.52364038497568,-123.7251062812467,-124.96132560429949,-125.83150076422567,-124.69373631492837,-125.98198064748357,-126.96379881960883,-125.67694104768655,-124.0566653661142,-127.15110256147963,-129.33397329796207,-130.54372191217783,-129.96053012175693,-130.31793207706716,-129.7638970729995,-130.9132820012101,-130.5073578092096,-129.73940383396857,-131.90063069846468,-132.41820610005993,-129.90807348105153,-130.76758009021273,-131.92424511950475,-131.15547429296316,-133.0050231336456,-133.43316451945552,-133.11538618589785,-134.0008560313404,-133.0117397134774,-134.58478451910352,-133.28155414729008,-133.73168224031875,-135.248490462291,-134.386718813398,-135.4027469877423,-136.6012768941731,-136.07001114504436,-135.38196077031697,-135.61481950746992,-135.4778528690105,-137.71159046257767,-137.5366108017552,-137.35933959334633,-138.37965414272435,-140.84095926568773,-139.37253718411796,-140.98789747759855,-140.23474478987515,-140.48880629975196,-140.8266396526956,-141.53792961535632,-141.39132144638972,-141.93977151730388,-142.4866736040126,-142.91257177081806,-142.8404974769785,-141.88833307107424,-147.46163086379775,2,5,1.0,0.0,0.0,0.0,0.0,0.0
26,-109.37425222270781,-99.03459838534417,-107.14908773855231,-116.5818578169082,-118.49603320421144,-119.409684991084,-119.16438513055257,-122.01951205505372,-121.73268439530035,-121.30511130879854,-123.81639153342715,-125.09636470998173,-125.85304585155626,-125.87690863740613,-124.35827891006114,-124.07184443204649,-126.74902749697418,-129.9318062829721,-130.1848123662571,-130.400193308303,-130.31202503611826,-129.51668895007114,-131.92433549687388,-131.34202929078614,-131.28253133143343,-133.42136503616285,-135.5584905433393,-132.7727889700567,-133.3911381464384,-134.9259280832542,-134.12294092543442,-134.02861652396734,-135.93380525021135,-134.70389669702706,-135.10063603406383,-135.32791160774485,-134.61138555941363,-135.0492661388136,-136.64772895669878,-135.2314619578832,-136.28571025307,-136.75609039424086,-136.41007953979593,-137.26483631449244,-137.10074901500093,-136.78527514249978,-138.36910153853262,-140.1497685950544,-140.369705139933,-140.70976232486066,-138.6439782289426,-141.1493228214513,-139.64791999781002,-140.11459447640905,-139.95834098747792,-140.99834377750818,-141.80464861049333,-142.68807244776693,-144.52781558971233,-142.34630492312735,-141.20986807364417,-141.74430630198984,-141.51191897131093,-140.39795435464814,-144.69325069183282,2,5,1.0,0.0,0.0,0.0,0.0,0.0
27,-106.07585513347811,-101.04108713293499,-108.68445953118095,-115.47517631407887,-119.41824911718231,-117.35223974268045,-119.43947205029428,-122.47267844102595,-121.37428580449794,-123.00415448901066,-123.61709353785015,-125.26776634732818,-125.72559478587434,-127.38394403907327,-125.35453088182987,-124.81201725882619,-129.0476944968714,-129.59650407791148,-129.4285774194987,-130.40621474417358,-131.91725523973386,-131.2529141806636,-132.81566272406747,-133.70504553011952,-131.86854085645265,-132.39207629256097,-134.69135774956143,-132.39099010309877,-131.82623996783,-132.3813216886035,-132.49749642022184,-133.2029457036289,-133.94337979805516,-135.43327068095877,-134.92947465114437,-133.95695714783687,-134.45768323182332,-136.1693492795833,-135.98306581600968,-137.5951823717814,-136.4514146844632,-137.71872777372363,-135.04370191697586,-136.9955315500744,-138.90004211728825,-138.9935751227797,-138.9217587632126,-138.9694810967213,-138.26442111036081,-137.92121497556627,-139.0726631668014,-143.24785328444432,-140.4463235395133,-139.59698931397756,-140.5130750662787,-142.19068669626373,-141.56172451041277,-142.62104662854662,-141.14878487448527,-141.4982307532812,-142.21901285540764,-141.51924021299584,-142.98021725309903,-141.49576629508124,-145.8965168936509,2,5,1.0,0.0,0.0,0.0,0.0,0.0
28,-110.20593186132763,-98.49376596297758,-106.14104570227946,-113.74562661303847,-116.10667429167577,-116.42948201912249,-119.19206060723269,-119.61746605543166,-121.16640285550946,-122.97579198137718,-123.76843404197726,-123.4471924244567,-126.42421383501986,-127.0233322188251,-124.1127137000271,-122.26052996719864,-125.68696944829952,-128.74458992751704,-129.1390885590854,-130.16431748094138,-130.24056806631455,-129.6233942999191,-129.62405357246683,-131.0325768204287,-129.96736877349068,-131.92505582279492,-131.10313362519332,-129.9926028674526,-131.3076747804771,-131.85356525029465,-132.710580032133,-132.6182923819647,-132.60206770823436,-132.6383136433456,-131.88116669355458,-133.37151190418152,-134.10725656621435,-135.81903729063612,-135.71462066544632,-136.35480516674133,-135.47750548698468,-135.01351345523068,-135.20205108952493,-136.64930419222821,-137.2259863612918,-136.7662258667914,-138.38787795577963,-137.74132409995366,-137.27189166590063,-139.10458282756179,-138.2590143851721,-138.84894584877532,-141.35886420097154,-140.86586384754406,-140.61777799178464,-140.30552448855818,-138.28974628929433,-141.06221471753412,-142.88938849320834,-140.6411603063012,-140.77400807263624,-142.1379129256076,-142.0747407848287,-142.63906855317077,-146.71124028108176,2,5,1.0,0.0,0.0,0.0,0.0,0.0
29,-118.04997106976151,-109.95089415278963,-114.15263246972607,-116.10086909567545,-116.09087714144523,-118.64344695370669,-121.05815117742564,-123.21759316632026,-123.63621584943417,-122.90527986022751,-123.90656933578992,-125.52859531459336,-126.1573010129534,-126.77065160209074,-125.2751939799473,-122.73721696498356,-125.71920002819324,-128.54996465965587,-129.61310232221072,-131.44073689574495,-131.8956403862144,-132.02465794738137,-130.86346500812007,-131.31219941636078,-131.79656024658476,-132.4209775737921,-132.32919200472608,-133.09159747543455,-132.21070779332078,-132.17371694655003,-132.894887107908,-134.05715384651975,-134.02323436449663,-134.4551550568069,-134.8421093765962,-135.3855974579982,-137.1274722179692,-135.71526442505038,-134.52149819789202,-135.09689954697467,-137.7361034535044,-137.17067735778548,-135.12134209635659,-135.85715264528395,-138.7696903034151,-138.0720764226863,-137.71662289311197,-139.2511448095348,-137.7291207745251,-139.0351667471355,-140.0995900656996,-141.2924102881612,-139.32053649351636,-141.4046744307268,-141.4762209481273,-140.80525053503032,-138.93996992667425,-140.472301293805,-142.80633225885296,-142.89189994295523,-141.99107925168255,-141.05778981603268,-142.54130673290646,-142.8831921886197,-143.32055027783957,2,5,1.0,0.0,0.0,0.0,0.0,0.0
30,-118.39662995491734,-111.11111363156428,-115.28217539146337,-116.21403321838052,-117.24467143080226,-118.50490208413503,-120.17682185820966,-120.63832619408612,-124.09333770220786,-124.2225096127339,-123.63877680342661,-123.81260742688026,-125.13211039583867,-126.30176259180566,-127.93452979248458,-124.45074854018559,-126.70264217402404,-128.80491596684183,-129.68522634888413,-130.28434967623093,-131.14658171317288,-131.80037853443966,-133.13278487253572,-130.64969831025536,-130.39157668375051,-132.5897144701957,-134.37336033232006,-133.0261333423524,-132.77026713941342,-133.2419705275147,-133.91159651753557,-134.10299933239168,-133.17010476623008,-132.35922117173664,-133.7513027205437,-134.78255903044635,-134.5413765808691,-133.49080761251378,-134.4305951338181,-135.33886806234187,-135.6531970748357,-134.5025087854375,-134.87526882542016,-135.54800061065814,-137.21618916247036,-138.4036576986453,-138.36225273456282,-137.32982949192888,-138.3031692253395,-138.59140624614272,-138.58814291814434,-141.84531628770677,-142.81984873233273,-142.47215369378264,-142.3468620101963,-142.54588066687157,-141.6554919695418,-142.85780472616983,-141.7573860644157,-140.65286217063303,-141.28175338478601,-140.7591976340615,-141.45238401002018,-143.07905176150894,-148.5396586369768,2,2,1.0,0.0,0.0,0.0,0.0,0.0
31,-115.38067039494325,-107.28671849913637,-109.17294050963663,-112.14262508839892,-116.95598936950103,-115.9418077636931,-118.265852887845,-120.64285790371815,-122.35184931574696,-123.91933354186574,-124.06109638856464,-125.23304289254025,-125.96990372981907,-127.56326828139679,-125.46506094283514,-123.0660173456304,-126.21753245129179,-129.0047877518859,-130.2185015894827,-131.0597520317093,-131.03335436979665,-131.7728635564269,-131.2584041115051,-130.64786199102952,-130.77731662397727,-131.860199473408,-133.5742938498028,-132.49460910892583,-132.40720381677878,-134.34426236319385,-134.92652586720413,-132.9097280943699,-134.30326067490745,-134.68841369238112,-134.61145398339818,-135.47540345036896,-135.2468558965451,-136.05402754679068,-136.06847029880956,-136.1383580836559,-136.87615770027833,-137.64088864935766,-137.79780681524477,-137.98047637165217,-137.9166097701295,-138.10674347070832,-139.11246990477989,-137.49956184774692,-138.13803971760615,-137.74333418808726,-139.57859571462367,-140.90411258733246,-141.19964201827986,-139.98882862701686,-140.42778045145926,-141.65766975133772,-140.80568090426488,-140.60818983666712,-142.56872336414168,-143.56136618748627,-144.11583799647678,-143.50339459247627,-143.55256947860371,-142.9234142081518,-145.6441921403552,2,2,1.0,0.0,0.0,0.0,0.0,0.0
