,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,id,category,label_h,label_e,label_x,label_a,label_c,label_o
644,-119.24156172783988,-111.35427588232098,-114.10117947207952,-118.02457419545175,-115.37172590787328,-112.36114349688036,-109.42562380718498,-114.93035455751617,-117.61296972489748,-120.41712756233406,-122.69449358476079,-121.56951557625746,-121.39409144543052,-123.88540298886298,-124.44374741387301,-124.8452864073978,-126.07771580970189,-127.75292662144673,-126.94471610088627,-123.91970875061224,-123.8328850839714,-125.24669766539935,-126.26107700361345,-126.93449095810195,-128.53347923240244,-128.07127266329408,-128.36909130062384,-128.87928003476614,-131.1182094133287,-129.9295998600007,-128.56021341511797,-129.7697813974517,-128.49832387155206,-130.99952519390766,-132.9889091451579,-132.19964951576148,-131.23888490505178,-131.10558695402915,-133.8946877179144,-131.92918304533262,-131.06457402823685,-132.32242426097804,-131.60336387488584,-133.64283096741164,-133.75517496024256,-132.48233875496237,-134.40307259333932,-134.72851014549872,-135.96814201663432,-135.29123311449771,-134.90931915161906,-136.1585504956764,-136.96129280272785,-135.98107749457176,-136.71643585186854,-139.26976416401718,-139.31753080310048,-139.17101136954815,-139.48556983286952,-139.6691233983228,-137.37074231162958,-135.80318290196692,-136.7467178509282,-138.3703826224942,-139.29622683459496,16,1,1.0,1.0,0.0,0.0,0.0,1.0
645,-110.52718855561677,-105.51133533694566,-112.86978205411597,-115.09568704016253,-116.61200386861788,-112.02530982720342,-108.3464830414328,-113.34597129728124,-118.25368400210661,-120.53343429674717,-120.44661123464886,-119.96817781418306,-120.79358653942361,-123.28756938056003,-124.34219610521004,-124.65286983545205,-126.09996528922737,-127.21233859559503,-126.13402820796898,-127.3704269335059,-127.10332790451065,-127.6768546207539,-127.94430179745505,-126.64445453907749,-126.41104102525448,-127.33789930126585,-128.84001594866226,-128.3460710737899,-128.78883919125738,-127.9078252661476,-129.06173488554577,-129.5260984365439,-129.6593654597227,-128.26761541462935,-129.93616797865542,-129.9205633635871,-129.74170975703288,-129.39351625784468,-130.862181863505,-131.8293781318351,-131.140678297737,-131.1897694955953,-132.82614170957177,-132.435172412406,-132.99948142684673,-133.81344660890068,-132.13128576229255,-131.76875714677269,-132.80238412715985,-135.0001508516433,-134.02819117640752,-136.66400508237396,-137.1658589859584,-134.90470996862985,-135.48450525266395,-134.21569626445913,-135.1189559402028,-135.56446880332666,-134.99528556443366,-136.3767229495785,-136.21953196815025,-134.43878938894625,-135.65810705255905,-135.66054873821764,-139.51568465184883,16,1,1.0,1.0,0.0,0.0,0.0,1.0
646,-118.55310783276194,-110.58737494986802,-112.53534230199375,-115.33892945986949,-116.72594279203496,-116.11101388091753,-111.7358641931348,-113.16631498078841,-119.09195702787733,-122.42348884611599,-122.70420829132212,-121.93024136580937,-122.37739966867659,-123.83174117508932,-124.03304650247514,-125.08948772655204,-127.37694526443363,-126.96056892100455,-126.81577127415406,-128.00895159879929,-128.25485248664378,-127.7583318986263,-127.76712424019537,-127.65994870780031,-126.97734822850022,-128.47682602126866,-129.33936798782815,-127.57657246931622,-128.57197687055722,-129.4334384051578,-129.49406138397148,-129.04338831352777,-129.25386037699778,-129.45774890219457,-129.0296760001702,-129.6277729520867,-129.48020790737564,-129.72095060464858,-130.4310830473131,-130.34471681275187,-130.66994972393826,-130.95999603435953,-131.6254606675471,-132.1456050024623,-133.0101719862282,-132.74465853555336,-132.61506517125784,-133.40768983097885,-132.98055981713955,-133.14242807939155,-134.54036596007992,-136.2127922537682,-135.45386438314574,-134.69531482243053,-134.0381962274782,-134.95996926643664,-135.30257207815086,-136.83687158092926,-136.07724872577427,-136.02961568301296,-135.59972992014582,-134.4609984704876,-136.25524478371747,-134.7698281083974,-137.54973082382313,16,1,1.0,1.0,0.0,0.0,0.0,1.0
647,-111.1915850497304,-106.131081706386,-112.36567017078872,-116.83380369785753,-116.87823413460187,-113.57683972738099,-109.34933133564417,-113.6322503323661,-119.81086859200934,-122.24021870927545,-122.87989006930263,-121.35928854830414,-121.51163559859776,-123.43572694011104,-124.87959928923296,-126.01480314940325,-127.44566566495493,-127.02672243164659,-126.51014592549863,-127.84265155712723,-127.9351219154424,-127.0273817470354,-128.0344822127896,-128.62203877178342,-128.28067572694752,-128.75123771329544,-128.4362554608737,-128.44104458507283,-128.1046717445131,-127.17550750288711,-127.11932419276884,-130.03101316428638,-129.06516968229536,-129.7909285839285,-129.97499497845448,-129.66975144977735,-130.48961594270904,-128.52393006380262,-128.26849876725464,-129.49410305752863,-130.43011513642222,-130.728335613873,-131.1567921904756,-130.38857338377187,-130.23910930360736,-131.2549148746968,-132.54764072460515,-133.227190611141,-133.10490698434162,-132.62469901770447,-132.31971399348154,-134.85282929817163,-133.4331390234875,-133.95253006091713,-134.23931128004122,-135.87828171064962,-134.37351917281458,-133.60608644627942,-135.8904700227992,-136.45676662777862,-136.51619416251222,-135.05492211961646,-136.11673015681114,-133.58987520408755,-140.04220377148798,16,1,1.0,1.0,0.0,0.0,0.0,1.0
648,-112.49017897408405,-104.60706148735666,-112.07509952093719,-115.80103951429064,-116.49680139931542,-109.88145093345858,-107.63767718593036,-113.60725958886279,-118.46256112021771,-120.64594991400281,-120.62526341677,-119.42145650504231,-121.23467515765847,-123.43132714076688,-124.32545284238715,-125.0198080366477,-125.25961262618927,-126.21752241849423,-126.5127975966893,-125.34578403485001,-126.61886310951917,-127.55607664046596,-128.09930716457592,-127.78906779472145,-128.04175044937946,-129.7417786352938,-129.60175110149711,-129.58386290600333,-128.1997582674907,-128.55794287666475,-129.70626087064832,-129.83475857385648,-129.86546651261565,-130.27968426933558,-131.16260914601082,-131.02297402452564,-131.27124811579162,-131.52057750710827,-130.8759211420548,-131.74816394756186,-132.04154581166208,-131.99949205787857,-133.7414470168016,-134.18559730942061,-132.6411507512723,-133.13834939628376,-133.576740046955,-133.83277832276409,-134.6205081623461,-135.57871450859756,-134.22744756630752,-137.43485990000818,-135.146247569538,-135.24213093044992,-136.7797454791595,-137.61335082842467,-136.47032149313495,-135.2950850855438,-135.74396910922292,-138.28877597880043,-137.88097695670402,-138.6487994075432,-136.69958714234556,-138.44108599206956,-142.18566483521437,16,1,1.0,1.0,0.0,0.0,0.0,1.0
649,-112.38746139245073,-101.9756464307487,-106.46397049528883,-111.24389094653708,-113.68293890939918,-113.99794646031691,-112.72062823043576,-116.49706240454753,-119.24176515054597,-121.55343254647404,-121.73177706824454,-121.22586821489824,-121.52007752512208,-123.6734547337197,-125.11646793307987,-125.49274252454929,-126.82387759844033,-126.89841960149964,-127.3273024019897,-126.87606911752447,-127.36314800443068,-127.10708111595821,-127.77478288917288,-127.97410456597832,-128.4994421437258,-128.94814410035218,-128.4702885609001,-128.64935490029694,-129.7436042647536,-129.77018386157903,-129.15165209849735,-129.390222164358,-128.70156847215816,-130.72343853792302,-131.02642184929078,-130.88508864679716,-130.31556132089668,-130.25384529816495,-129.6742266974477,-130.4053171787281,-130.96937387722204,-132.58587101235187,-133.02361802864178,-133.55183148050716,-132.99928567080337,-131.9074444013895,-132.55768062541176,-133.98156879243052,-133.57188852880307,-133.82953526627296,-134.41019007928813,-135.21536717543486,-136.29959756442784,-135.45358274052657,-135.53136952358645,-136.19986655559802,-135.7232031726785,-136.15145754420243,-137.09846312940704,-136.85412375686565,-136.0393912771942,-135.66191827003783,-137.1073701385301,-138.46481100716568,-140.84520158296326,16,1,1.0,1.0,0.0,0.0,0.0,1.0
650,-94.41869709395837,-88.16647458932147,-94.29122348669809,-100.49635773419323,-102.67666628227003,-105.26019568554335,-108.09782149443718,-106.99740985093337,-109.10716085246531,-111.18272440026188,-117.13856373966712,-113.6031829009072,-115.64010445070946,-117.39658675717308,-116.60838733914613,-116.99628563358033,-118.24553002433582,-116.97346427435741,-118.87330086452945,-119.69575387293824,-119.4464339033618,-118.38704360971644,-120.06402134792566,-119.35778533681606,-117.75513380512001,-99.42117782801041,-97.25474308923461,-107.6577610885573,-120.25202330641777,-121.78048429751252,-121.46954550834928,-121.67118252799247,-122.08716428086079,-123.05114298776229,-122.30478154994776,-123.93653963502871,-123.8375115485407,-126.18000848602769,-125.78326197814319,-127.04125167554625,-124.52456913968454,-126.35847808245813,-124.41621946952908,-127.17593015835746,-126.31712662010992,-127.8834666632683,-127.54346703370149,-128.65660310784844,-127.30072802484534,-128.05921038373117,-129.36310252024413,-129.88548135647304,-130.98308128753195,-128.92963931295807,-128.8972218153437,-131.76846878623473,-129.625110132309,-132.17304174624107,-130.2243965922313,-130.29486397369274,-131.0596117402353,-131.62415696951572,-131.7900370878757,-131.98054557127801,-134.9721244841203,17,4,1.0,0.0,1.0,0.0,0.0,0.0
651,-109.53940192449528,-98.57959990051506,-101.71242818420967,-105.62617799491781,-110.48595444910801,-113.86125822370401,-114.4472327956497,-115.32059481436889,-117.45660831061967,-119.60279291249941,-120.2150259022074,-121.01979419682235,-120.50595527471972,-120.35642727417068,-121.6185061303243,-121.04619124418839,-120.15042578182388,-120.1579460217732,-121.28242534320077,-122.86624412731464,-122.50037736806065,-124.12833993990341,-124.77393706920125,-123.30311156979332,-122.69441126221734,-125.28197152078255,-126.81052738143649,-123.99437150872441,-126.41195154062517,-125.01300793321553,-124.9193484116919,-126.4729768735547,-126.84796200465757,-125.81609516599543,-124.59900862521894,-126.19667013614159,-128.04791721446503,-129.4460239484371,-127.78107849539778,-128.0162190703018,-130.25270509676167,-130.29021034753387,-130.2394258559917,-129.87815119718357,-130.0936220178449,-131.64407528377876,-132.08097846420455,-132.51491848399672,-131.5000825863276,-130.66083494236477,-132.88629517092883,-135.0272687161159,-132.77260196879823,-132.6489870811552,-132.58687173231928,-133.02844882757537,-132.85888808864945,-131.92052181396792,-132.3404787937301,-133.04726201303592,-132.84203444808372,-135.98578495770474,-136.11535705985884,-135.25096042277565,-135.77634206974338,17,4,1.0,0.0,1.0,0.0,0.0,0.0
652,-107.329498262644,-98.30839384300403,-99.10020937670446,-102.57364531328304,-106.41551126071887,-109.26076206949824,-111.27766695139671,-113.96778798747947,-115.53607834706719,-118.51547085742692,-122.41758051082444,-121.82387936123271,-120.97733899305788,-120.81550934325796,-120.49970867598972,-120.63049913338409,-122.0087799028242,-123.10807675545918,-122.75800939390828,-123.30143160089952,-122.10582777480874,-123.70602737809732,-123.91351247118335,-124.3716042436496,-123.86842143425021,-124.32031192764306,-125.18113446875338,-124.32656411325249,-125.75801997793583,-126.24918684718294,-125.20911287907019,-124.62101851895821,-127.2399865059214,-128.8282144839373,-127.34111347282729,-128.12072315170622,-126.59824678320234,-126.56898812621452,-128.26708112889827,-131.73082530472132,-131.62379345875462,-129.44190940844192,-129.26913755503796,-129.17931447874352,-130.63974137764689,-130.62606630444685,-129.42112087315206,-131.13549739290264,-131.74659398932062,-133.30837246513187,-133.0266613224955,-136.08747224943752,-135.65608310597543,-134.35371353892194,-131.48412886467145,-132.76003192658231,-134.39924630593256,-133.75154813433969,-136.4002243688384,-134.1843765878467,-135.36316941880128,-134.82061246799282,-134.04751740697913,-134.10574613745067,-137.07914234383367,17,4,1.0,0.0,1.0,0.0,0.0,0.0
653,-102.96229499570885,-95.41399488926584,-97.2350556289809,-103.00500545445439,-108.02964119272593,-111.33080093240615,-112.93085496264239,-117.49112884020802,-117.97833381171935,-118.7662854037556,-122.06085436570888,-120.92097143560784,-120.8946919701445,-122.16888990245594,-121.70281901658367,-121.16969709394859,-120.84810666291743,-122.27162526967446,-123.03596572503037,-123.73081889700546,-123.9812676209361,-124.39597682355304,-124.60364735640384,-124.66370137307158,-126.95751055506523,-125.84554656050506,-127.13992502219446,-126.49372719596053,-124.56199437510188,-124.77289816699782,-126.98160134392518,-123.68122491036326,-125.30843997270512,-127.00668201591066,-127.78767311562014,-129.22822817274414,-127.20161088344342,-125.83437901750416,-127.35858628904204,-130.56155423116894,-129.8541056569717,-130.63633296732482,-128.37565944496782,-129.55864578109325,-130.48785726514492,-131.72354614447673,-130.74580420138415,-131.18454172571487,-131.23381041903662,-131.38774481047042,-130.48334134195403,-134.67575564205444,-135.45733357457,-132.79196821218937,-135.69244625304873,-134.77814295944648,-134.29167617116332,-131.82201009714075,-135.1274585598993,-135.03315414908565,-133.370789063298,-132.8349416050957,-134.93074248335722,-133.23932713128366,-136.3126894627703,17,4,1.0,0.0,1.0,0.0,0.0,0.0
654,-111.81537849806213,-98.008462629919,-101.0083344618862,-104.43355387090068,-107.31412160615918,-112.23286045875304,-114.80224539080197,-116.18258026220305,-116.82246242483573,-118.84911622428348,-120.1400644289777,-119.54116290672135,-120.56823535750442,-121.01677299736198,-121.80153967592065,-121.35490062556119,-121.72744849707128,-124.95374114516723,-123.9120459489487,-124.10347217860021,-123.86794533508457,-124.80489916931492,-123.51111366504352,-123.14261806448123,-124.44989956608373,-126.59256946410201,-126.96089743984835,-125.95898890802658,-123.83963104328822,-125.09882385281858,-126.68513633698848,-127.72818826252268,-127.09382565946567,-126.61158473979711,-126.81276752677311,-127.5391423140918,-126.73947732068596,-128.1367356985141,-128.05772201507872,-129.65064196909535,-129.84954539855147,-131.6776856107001,-130.69268853144027,-129.3259642280442,-129.54976348189078,-131.4383504337084,-132.4107159031592,-132.18820248368695,-130.82867811068968,-132.1298279185693,-131.37615060447158,-132.28773343466267,-133.20892693805132,-135.97153222423697,-133.69583656178673,-131.55691031686138,-133.47441495536066,-133.09897493166847,-133.2657614598563,-132.97808909527254,-134.75550671039056,-134.1045430284814,-133.28946899256775,-134.18417290727902,-137.9672256541265,17,4,1.0,0.0,1.0,0.0,0.0,0.0
655,-106.70966782073889,-96.39019189280178,-98.29573956556176,-102.5259053652067,-107.10207325318494,-111.7302656280716,-113.57655902248129,-115.98635047663697,-118.86933984497217,-120.22119867012584,-119.75862507363375,-120.36482853601932,-120.87020523557258,-121.37570522444494,-123.72504843685101,-124.46450165982435,-122.78620233755478,-121.88590364872573,-122.41662471764513,-124.83728202691705,-125.91717852451332,-125.6841397743452,-124.2511326630364,-124.25219538720987,-123.60431316016704,-125.25515364754868,-126.16522758248067,-126.53385601678437,-126.068406369625,-124.86221245758964,-126.13666718873738,-127.1562018811633,-127.62468355107416,-127.47761759842152,-128.7655122450997,-128.82801049245631,-129.13455766208753,-128.50171994101973,-129.27925009179648,-129.35962631400488,-127.82046565718574,-126.51089956389684,-128.2752752579165,-127.96488613324163,-130.16156987200696,-130.58860399627434,-129.63121883415636,-131.75632754965935,-131.08371487519364,-130.90864422185516,-131.20889077360152,-132.70823962142896,-131.90903104055855,-131.86006844663473,-133.79374642110943,-135.90949070625646,-133.81094016443214,-133.8654730970438,-134.47329986318894,-133.75964462187565,-133.89444048616605,-135.3781303966668,-136.0135892381519,-135.16532714933277,-136.7492510723575,17,4,1.0,0.0,1.0,0.0,0.0,0.0
656,-100.83368498943705,-93.47821462140855,-95.67117929713123,-99.7138224407724,-104.74574221528671,-108.71395986403229,-110.69644169730256,-114.10950764492185,-117.31173965459,-118.31513347452679,-119.30489344280662,-119.62876966149773,-121.80298643099285,-121.88353598915405,-122.28554309203287,-122.13049506399074,-120.78871965992644,-120.7658659602992,-123.95875502615915,-123.65688123815832,-124.47948688224852,-124.4094131980335,-123.87515309540018,-123.88936367720481,-124.03320109189613,-125.944830907575,-127.46495303215211,-127.47883865381438,-126.0456686224617,-126.7100109506525,-127.42323768267192,-126.87403642676998,-130.008333294172,-127.90514970646055,-126.70863266120101,-126.68098599626951,-127.1581852897345,-129.40173516199107,-130.10697672752423,-129.55184444728386,-128.41318943730587,-129.109655838163,-129.62385654323504,-131.3750119701135,-130.18787593155355,-130.70837173337762,-130.81890735241205,-132.09230064002068,-131.57213434801542,-129.68694644093495,-131.43348689267418,-134.89392699049563,-133.04001822986737,-132.44394308695382,-133.43872451126984,-133.59508641788312,-133.46466794719547,-134.40662438069157,-134.41235967058697,-133.25011491577294,-133.2783068582287,-135.20149385328338,-137.38771839642374,-136.42064018902556,-136.92535067663886,17,4,1.0,0.0,1.0,0.0,0.0,0.0
