,Fp1-DELTA,Fp1-THETA,Fp1-ALPHA,Fp1-BETA,Fp1-Gamma,Fp2-DELTA,Fp2-THETA,Fp2-ALPHA,Fp2-BETA,Fp2-Gamma,F3-DELTA,F3-THETA,F3-ALPHA,F3-BETA,F3-Gamma,F4-DELTA,F4-THETA,F4-ALPHA,F4-BETA,F4-Gamma,F7-DELTA,F7-THETA,F7-ALPHA,F7-BETA,F7-Gamma,F8-DELTA,F8-THETA,F8-ALPHA,F8-BETA,F8-Gamma,P7-DELTA,P7-THETA,P7-ALPHA,P7-BETA,P7-Gamma,P8-DELTA,P8-THETA,P8-ALPHA,P8-BETA,P8-Gamma,id,category,label_h,label_e,label_x,label_a,label_c,label_o
721,-79.45001836122175,-85.90961952278364,-94.07522961090974,-97.13719932854202,-111.12964244104974,-78.38870727772809,-85.85524229392394,-92.88292332718547,-96.94781509862345,-112.651799007285,-83.50204905911903,-86.33188542868038,-94.46978995653774,-100.70581467444632,-110.4873670028934,-82.60033509466851,-86.72911207450437,-94.23884550638527,-98.85135024287902,-112.63553681443283,-84.30851177742665,-86.55151186405048,-94.2755785778432,-101.140884756448,-112.22073287154288,-84.41939410456895,-88.45620438425186,-94.75806945336029,-100.09101278989974,-110.84658845221595,-84.33080549701033,-84.61564774710509,-93.5713298334538,-101.48483614028203,-112.43152896154884,-83.93680991571757,-84.8142832782315,-93.1136331405716,-102.31921765496296,-114.59586918075048,18,1,0.0,0.0,0.0,0.0,0.0,0.0
722,-79.88779980530651,-85.51565081927058,-93.39152735167582,-95.71328083666498,-109.78645066588719,-81.03348635703148,-86.19084966488786,-93.65655442445446,-96.50163747920105,-109.9459056160488,-85.15889059377146,-85.4128588746205,-93.08839849882858,-97.62750485670594,-115.24072651347409,-86.67286712486607,-86.47384459414064,-94.1936692611273,-99.62535307957,-112.6575593536408,-87.18590045634465,-87.89087083478981,-95.54039148862572,-102.07170903325633,-113.45813884945196,-88.413495476727,-88.87426458237655,-97.75027786423054,-102.28757595309887,-114.22571707470257,-85.65405644176933,-82.3065858813614,-92.39566420889518,-102.03949804832158,-116.40417147494693,-84.50820680211727,-83.5116811839648,-92.08292423158554,-102.26988449331769,-116.19845464327918,18,1,0.0,0.0,0.0,0.0,0.0,0.0
723,-87.31649632289235,-87.435415019852,-94.93376812290974,-96.49245647575356,-111.28493807243177,-86.98787235427432,-87.69613729459167,-95.51829205182969,-96.76582467458623,-110.81712888422061,-86.47788086942641,-86.3401838600372,-93.4326392111573,-97.44712144319644,-110.4314982637402,-86.51808387457035,-86.49337240055505,-94.24168737425387,-98.86213090525713,-110.69661973499944,-87.48638667962513,-88.29360302117131,-95.64047708829598,-101.46603529888685,-112.7031789008096,-87.89464898769383,-88.13384381730404,-96.68091164404962,-102.02635787151699,-112.26725255417831,-85.56412428959023,-84.54328317616223,-94.36475140261274,-100.61968233981867,-112.76325425094151,-83.33574606751134,-85.59643730484956,-93.93409008717134,-101.31167808282606,-114.38826737707805,18,1,0.0,0.0,0.0,0.0,0.0,0.0
724,-88.12961297573571,-88.66219027753559,-94.47859700316337,-95.25923084331771,-112.20753771552808,-87.56106304031066,-89.16641895685885,-96.01846034332607,-96.98233056044407,-112.04412123178079,-86.04656725821292,-87.2061889193615,-92.93309318440708,-100.38095486253718,-111.98084326052069,-86.84539522390779,-87.45033562588043,-93.31956273336192,-99.91934754109738,-112.58473941830482,-88.37122595760368,-87.66616207352591,-94.65190858112018,-102.26457069865866,-113.13891006142049,-87.37789828562141,-89.15252085261054,-98.52929964672987,-103.33758097607407,-114.56532959298671,-86.25228903759219,-82.29932884357291,-91.60294084374753,-100.8256778804472,-114.04340469118756,-84.46086635744271,-83.93073537147572,-92.53068943861125,-101.32428255537468,-115.89511670007249,18,1,0.0,0.0,0.0,0.0,0.0,0.0
725,-80.25267493279402,-87.47662272627464,-95.94943100682838,-95.83768165340986,-110.8837284463117,-78.95239856713826,-87.22357527961029,-95.91363495339323,-94.87487722603619,-110.26998721270915,-84.07002207986824,-87.20263097121364,-94.14624729344513,-97.75574805008955,-110.29808478153294,-85.23708168503845,-86.25473848034349,-95.7790266469232,-98.82247217133433,-110.81312318156589,-86.7444881488002,-89.5875563348545,-96.60185736752979,-101.34287713030383,-111.65723543530851,-86.21469388913982,-90.08472041815125,-97.55029575029651,-101.91248167160555,-113.01678542859298,-88.19438748839956,-86.79891678638064,-93.55157908918213,-101.70354982842562,-112.58190916549404,-87.7249165449638,-86.77583883521646,-94.4305914023202,-101.23500045902775,-114.52841622249609,18,4,0.0,0.0,0.0,0.0,0.0,0.0
726,-88.58796411279445,-89.64521669472015,-93.09227960206023,-97.22606073702407,-111.09396598284846,-88.75530987827709,-89.77535388861725,-93.18192669538763,-96.54325181936974,-111.69598770359931,-87.43959907367353,-89.17243412571395,-93.35379487516448,-100.12238324831046,-110.63830364283231,-88.37506952719109,-89.13868312831269,-93.28914234238609,-101.03203875165184,-111.73721709902668,-89.98344293599347,-91.70200556538661,-94.87817571303606,-101.54072728351586,-112.21441006100346,-89.96228679637326,-90.91484144158535,-96.15338734975097,-101.31955338971635,-113.01811855891555,-89.64943485993916,-86.03262815039929,-92.57893560433595,-101.70144587734751,-112.2560983611751,-86.42627036147813,-86.06243659184413,-91.5185824227508,-102.17387431690248,-113.97438804887923,18,4,0.0,0.0,0.0,0.0,0.0,0.0
727,-85.86596815505617,-87.22417237243408,-94.76492494804404,-96.14930924093943,-113.32287507701116,-86.27641062092876,-87.86316734044624,-95.26359743159604,-95.37623243309014,-113.58332727680774,-85.3644604617436,-85.07887160967181,-94.27921374276576,-100.67409151812532,-113.23835186999594,-86.37848176178832,-86.89534164683153,-94.44251990012744,-99.82011074574598,-113.58711074469835,-87.34797136509215,-88.23857584094732,-97.60629217520739,-102.94252196200603,-113.36312634454359,-89.07433722850128,-90.13730490667089,-97.14944226113387,-102.35059044151578,-116.75857119950965,-86.42397399046013,-82.32380069323975,-91.65587987775636,-101.77186159021159,-114.46554346884503,-84.8807810093853,-83.36534988339469,-92.39320845101788,-102.41479292229701,-117.19531773588693,18,4,0.0,0.0,0.0,0.0,0.0,0.0
728,-79.04518723045898,-83.98722720948447,-95.53858134354057,-95.03093341070546,-108.28278175195678,-78.27131679365101,-84.04954798975609,-95.33039826972117,-96.01336892655517,-108.7695035345634,-83.12597266382778,-84.5149089384976,-93.38513729559457,-95.68679052042306,-101.56461228580432,-82.98556470539398,-85.36276651004147,-93.6161134462443,-96.57519693904436,-106.07946630388538,-84.51228908394931,-85.94249220217603,-95.1830428792713,-96.29067092072751,-101.70654440661222,-84.23086746260354,-87.40477495842026,-95.9245039782189,-98.86681923582996,-100.2747928482307,-84.2877620073733,-83.57639098129773,-91.81008870871835,-100.381075275477,-111.43267052551231,-83.68850841186692,-84.43892938980957,-91.78483727762114,-100.34668781215005,-110.1978382276596,18,4,0.0,0.0,0.0,0.0,0.0,0.0
729,-86.81110341380766,-89.29233450985679,-96.62143361790595,-97.93685159664815,-112.08655160027072,-87.67400488121581,-89.14029404975707,-96.7311605815369,-97.66846965527021,-111.94307303019896,-87.31814325971843,-86.92262081548749,-94.98684491775339,-97.82677406077823,-111.22030459411576,-88.11377155879184,-87.16565287594547,-95.90290521683572,-98.80966590027988,-112.48585177281524,-88.93430567815024,-89.27866141711033,-97.67877200803684,-102.43352216714345,-113.7554418060431,-91.81783441873704,-91.13932835262402,-99.50769262635099,-103.20121468562526,-115.09723110417154,-89.62538169919534,-84.34204265170078,-93.02651337434094,-101.46123618336142,-113.99425137859991,-85.9125694705692,-83.80238349688457,-94.40158080649036,-99.93990156490803,-116.66616317213749,18,4,0.0,0.0,0.0,0.0,0.0,0.0
730,-77.99856770328223,-85.89569059913032,-94.55048255185916,-97.59441789445079,-114.5534894662142,-76.52933250160012,-85.04381104174405,-94.1836776343621,-96.76500349326248,-111.84890414893655,-83.37307030217416,-86.82738556060355,-94.66881893993875,-99.15825232629504,-113.7283526180675,-83.48390721360093,-86.98809463568686,-95.93060642334873,-98.67590571611002,-111.48151282912487,-85.57206649156164,-87.93960541316295,-96.77958183881763,-102.4969197072373,-115.61454347838522,-84.87124540058488,-89.49108202472351,-96.87330155763341,-101.98302199291834,-114.5000927421895,-86.2227866666393,-85.11769320591804,-92.5584100188229,-103.09870065272806,-114.07248015277088,-83.78600579289187,-86.86998710393654,-93.57191936033225,-102.50934801320352,-114.50700052515195,18,1,0.0,0.0,0.0,0.0,0.0,0.0
731,-87.45571944094353,-86.07343789071324,-94.24148539520331,-94.81267733160891,-110.73795751309815,-87.16924937030619,-86.18767471698524,-94.40937860969952,-95.26569638566058,-112.7742477077136,-86.6039484354222,-84.28337229515529,-93.13887430430638,-98.99913626334629,-109.50389985262,-86.27213137554435,-84.3785013092395,-92.43809702294755,-98.13191215973899,-109.12139244034513,-88.38964016926849,-86.89898117705958,-96.06293482634439,-102.08635451139125,-111.17341423184855,-89.06214219903748,-87.71701971425722,-96.00167181199845,-103.47916052153221,-114.02946482381421,-85.6631912290451,-81.63975875064017,-90.8484318663477,-102.54553250598374,-112.76445745350868,-84.48734073222751,-82.91383250061385,-90.05661844138874,-100.6712814944722,-115.8648042345336,18,1,0.0,0.0,0.0,0.0,0.0,0.0
732,-87.7007323481179,-86.47316953235477,-94.05757358750726,-94.17833665697664,-114.67994182997191,-86.91080537308238,-87.09738641633272,-96.64316577351327,-96.4539680564221,-114.60335313710765,-86.7489730936233,-84.48344079337717,-93.17276342793421,-97.77670845309126,-112.69660637859275,-87.19312790128798,-85.62469371264424,-93.36187679555088,-97.92178543215977,-112.50546986944315,-88.04160622045669,-85.0730265578566,-95.00351322087053,-100.44417999026604,-115.2772290658016,-88.54460260911152,-89.7946541280521,-97.441149218488,-101.28684191468237,-115.99721085818112,-86.9494874295517,-82.15063525208102,-91.14789745477361,-100.99474451451667,-116.78673418615821,-85.8004061946964,-84.45167434540411,-90.57618642527149,-101.48050336554681,-118.41306948437689,18,1,0.0,0.0,0.0,0.0,0.0,0.0
733,-88.14887293376863,-88.67031954059222,-94.14357221457473,-94.27882517010708,-113.31916916495669,-88.83708671377796,-88.66867877267046,-95.10117170168813,-94.36684641223187,-113.61486868235632,-85.87227554563722,-87.12469313229606,-93.57884354101706,-95.04433437687496,-114.20208289732422,-86.41448616998045,-87.50355130708661,-94.51842432097172,-97.59633183365838,-113.5566719550249,-89.41828644603531,-89.36390291838775,-95.5969174573975,-100.49035196450392,-114.08698530779537,-89.58663199614503,-89.5564054876632,-97.21824569783138,-101.35548602819165,-116.01205347928202,-87.73409251258606,-84.33073201024624,-92.251607658767,-100.34348967781233,-115.00597583853553,-86.92171243892042,-83.88201874739008,-92.22791013846758,-100.5934202794815,-117.40921133606886,18,1,0.0,0.0,0.0,0.0,0.0,0.0
734,-89.21261106900884,-89.45159197723757,-96.46914291549699,-92.46054736565637,-111.04804725651096,-89.11339662468698,-90.16850932925769,-97.81727173259873,-93.47879408252759,-111.98497982947812,-86.86531792619138,-86.56919613778179,-94.58056637875214,-95.21066400362409,-113.0425815696939,-87.33509060352628,-87.76328869202585,-95.95466017418333,-96.93893920773198,-111.70024776348686,-89.07359636354862,-89.8989121714001,-96.55208367420062,-100.52949692151185,-113.94177823534238,-90.37287415005815,-92.03952159603105,-99.9530352164189,-100.55160187825362,-115.19945162739731,-87.67271088360532,-85.45812422904325,-92.49573473812544,-101.17301038442776,-115.25608779982143,-85.61410085784301,-85.65617465331748,-92.51748098922943,-100.94018315906104,-117.7252063069603,18,1,0.0,0.0,0.0,0.0,0.0,0.0
735,-77.30536619619245,-86.16028800660239,-93.76163168297947,-94.78460254532044,-109.52844160346267,-76.4410517681778,-86.35548162084648,-92.83923358138838,-95.71875202503267,-111.00334142671753,-82.01163073343324,-87.69371015660985,-93.35727004602074,-96.11602785901215,-105.41318714928514,-81.95151686596277,-88.65852704396295,-93.06155289624157,-94.7481648584401,-107.11656973580142,-82.87951195209908,-88.97591680465854,-94.6481600520538,-95.79933316599966,-102.68119324354788,-82.89499441541979,-90.25740156928688,-95.9207489877167,-96.29644610727753,-105.86798364716134,-85.51005967010127,-90.28669397629322,-94.43833553052472,-100.85129682273794,-110.67493409109538,-84.5491241856633,-89.16217626630211,-93.01749935298807,-100.56179240365039,-110.5847223306667,18,4,0.0,0.0,0.0,0.0,0.0,0.0
736,-86.54093199120004,-90.34932338788724,-94.76534569344014,-96.24254694758926,-114.06730995005833,-87.08820534656468,-90.41739411954123,-95.35487567965667,-97.68097646080795,-113.11687607452244,-87.01853047910113,-89.10517696263105,-94.48037337645096,-98.74291190184542,-111.90467110381157,-86.76959406975188,-89.51939103057359,-95.12058425094963,-98.10722474165655,-112.42202970189635,-88.87980837042277,-90.70727421746685,-96.5788644446266,-101.15702304940733,-114.80949877330936,-89.14348106439037,-92.4929092381945,-97.44090838060687,-100.55484001462992,-109.75549015927223,-88.02968534503306,-89.8399105861037,-93.59423466481827,-100.9221250249955,-114.95249055594316,-86.592821350353,-89.23313565102279,-93.85452427919222,-100.59886959491908,-116.63108156440569,18,4,0.0,0.0,0.0,0.0,0.0,0.0
737,-90.14175967998301,-88.32602148214563,-95.7065391675215,-97.8908645526106,-115.38978252252996,-90.44089989392683,-88.99452930674914,-94.84402655133164,-98.94997933274963,-112.62558647683562,-87.38750429330425,-85.39779418959088,-93.42406709595197,-100.62886659396727,-114.5591057564654,-88.12495510154761,-86.41484003098272,-94.49254746438046,-100.29923679142135,-112.66303476063055,-90.27111432125187,-87.7285939456211,-96.93410897549305,-101.95290748445693,-113.40053788752299,-90.95588355775462,-89.55646033903948,-97.32555011597807,-104.1258277346243,-112.34186189963695,-86.87464723652793,-84.82497954349263,-93.0401383934896,-102.7017150071708,-115.77407245641864,-84.59998201401166,-85.48939626956951,-93.32859682858788,-101.5315321674521,-116.25536015814734,18,4,0.0,0.0,0.0,0.0,0.0,0.0
738,-86.97883529168281,-84.51274996124681,-93.91510701860716,-98.1166441135644,-115.67266883259323,-86.91702631285241,-84.58365711439458,-93.25521015874328,-98.41339671956865,-114.34585350172657,-84.57588606668762,-82.66540568614829,-90.86429641142166,-99.42654914607887,-113.64337775929819,-84.78677212633832,-82.60182626814036,-91.5138168510349,-99.12676791632038,-111.60791220514211,-87.3536109175983,-85.22627479155405,-94.61399117114874,-101.02799049980332,-115.19113575357495,-88.22107567247741,-85.7644626133528,-95.39384601033973,-101.71057879911032,-112.00158404342737,-84.75778858010426,-80.98256045278904,-89.79099846307483,-101.57453624328565,-116.23156854267495,-84.32774035670485,-82.83988745860405,-89.73948089099713,-100.43270291175318,-115.82935754539669,18,4,0.0,0.0,0.0,0.0,0.0,0.0
739,-87.27356131649199,-85.28969845476985,-95.33618996683276,-98.95716760014525,-112.48463252221069,-86.81916324911612,-85.69603129068958,-94.25656265527472,-97.29210781662674,-110.76430960189367,-84.35052474427104,-84.19079017235694,-92.62587008958403,-97.64149345393744,-111.60722886971796,-84.67526548132808,-83.94382191526415,-92.14538548925171,-99.53436090742188,-112.81276906952336,-87.73882527556398,-86.5096645092278,-95.8890670503392,-100.73774357153447,-112.61552962357463,-88.0932607967337,-86.6842515310916,-95.3531947407552,-100.62088621208645,-113.67659010858006,-85.79849866080951,-83.56773521594157,-92.64217080020317,-100.06917407344018,-114.57624502180124,-84.28349652217413,-83.48603274024461,-91.89855485422515,-100.76586602171588,-115.6325472235123,18,4,0.0,0.0,0.0,0.0,0.0,0.0
740,-86.96371840073104,-84.1802389771985,-93.38096127625731,-95.89687024102021,-113.39554691344742,-87.20181381072581,-84.32200285324485,-93.92042659116383,-96.96887173878046,-112.8206713116573,-85.16941951011003,-83.8903871688579,-91.59949005530164,-98.97948249374637,-110.53771965211942,-85.32488059109994,-83.12463121212079,-92.02310457732914,-98.64864178634578,-112.72284723469096,-87.9229252203697,-85.06510103160377,-94.59502029232596,-101.66938187865306,-113.76744471894499,-87.37891912210343,-86.16682775935143,-96.009328150853,-102.51507232658126,-114.26792696645622,-85.20525493109899,-83.57843070972004,-92.2862193813501,-101.35311985354612,-114.38103808120533,-82.97295515449262,-83.88861463395767,-91.79503666946621,-101.33283604416668,-116.14073924525975,18,5,0.0,0.0,0.0,0.0,0.0,0.0
741,-80.19079327159928,-88.75145979086514,-95.26585958004803,-99.39124731071462,-113.44025594232178,-80.61701592436806,-89.10978109207805,-95.61652883391096,-97.3959758735954,-111.25105063985873,-85.87850261357204,-88.01075177342977,-95.22296114728269,-98.50325842554015,-112.50302496216239,-87.36177594937537,-88.4056120319359,-96.21828612746405,-98.3190295035977,-112.59679635987607,-86.57406824210953,-89.05602492701433,-95.88500349649495,-101.6687488396818,-114.19902780589469,-87.9040173854713,-91.04397194111301,-97.71227315589374,-103.05548309498433,-113.38069315778917,-88.79923247329572,-88.41503132423588,-94.67136103422752,-101.5757221695767,-114.97887916423417,-85.56448523138118,-88.5649543265901,-94.03327287444563,-101.3805510126478,-116.34679901762375,18,5,0.0,0.0,0.0,0.0,0.0,0.0
742,-75.13935505748363,-86.62906654330457,-95.4114892926099,-100.42981371650356,-114.03451047403253,-74.49963303719076,-86.88085272193047,-94.92600285793918,-99.06015983483029,-113.73451384774802,-80.8476096818323,-88.86587156683854,-95.52617673345236,-97.87104984476743,-113.93202338834698,-80.76368428055842,-89.33129750487923,-95.54435546507362,-98.66591042344922,-112.68822738956456,-82.2589493829272,-89.84299232047425,-98.11254032763158,-103.57063801581147,-114.09039891774145,-82.63437506935097,-91.9844172356867,-97.87768809230582,-103.15400415881682,-114.89303007514235,-87.14425635355,-89.8442456888128,-94.76751999768217,-102.36287559372747,-114.24983900904715,-84.21094754083335,-88.72159887922976,-94.40603250646176,-101.01785840347667,-115.24200764392813,18,5,0.0,0.0,0.0,0.0,0.0,0.0
